PassengerId,Survived,Sex,Age,SibSp,Parch,Fare,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_T,Deck_U,Ticket_A,Ticket_AS,Ticket_C,Ticket_CA,Ticket_CASOTON,Ticket_FC,Ticket_FCC,Ticket_Fa,Ticket_LINE,Ticket_NUM,Ticket_PC,Ticket_PP,Ticket_PPP,Ticket_SC,Ticket_SCA,Ticket_SCAH,Ticket_SCAHBasle,Ticket_SCOW,Ticket_SCPARIS,Ticket_SCParis,Ticket_SOC,Ticket_SOP,Ticket_SOPP,Ticket_SOTONO,Ticket_SOTONOQ,Ticket_SP,Ticket_STONO,Ticket_SWPP,Ticket_WC,Ticket_WEP
-0.8845106965896006,1,0.5735172554903635,-1.6135135198465809,-0.4478463515115659,-0.8697747575029336,-0.5454602603203602,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.8806581468671478,0,0.5735172554903635,-0.32197828843066156,-0.4478463515115659,-0.8637763108994652,-0.1528063272341508,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8768055971446952,0,0.5735172554903635,2.4959167619313445,-0.4478463515115659,-0.8577778642959967,-0.5454602603203602,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8729530474222424,0,0.5735172554903635,-0.004965095264935964,-0.4478463515115659,-0.8517794176925281,-0.5576920252661972,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8652479479773371,0,0.5735172554903635,-0.9090397572560794,-0.4478463515115659,-0.8457809710890596,-0.44233902536842645,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8613953982548843,1,0.5735172554903635,-1.26127663855133,-0.4478463515115659,-0.8397825244855911,-0.35111639444940806,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.8575428485324317,0,0.5735172554903635,-1.0851581979037048,-0.4478463515115659,-0.8337840778821226,-0.6089194818292425,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8536902988099789,0,0.5735172554903635,-1.3786889323164138,-0.4478463515115659,-0.8277856312786541,-0.1528063272341508,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8421326496426208,0,0.5735172554903635,-0.08715370090049439,-0.4478463515115659,-0.8217871846751855,-0.5672743677140385,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8305750004752627,0,0.5735172554903635,-0.6742151697259123,-0.4478463515115659,-0.815788738071717,-0.35111639444940806,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.82672245075281,0,-1.7406048173623616,-0.004965095264935964,-0.4478463515115659,-0.8097902914682485,-0.5851222737634116,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.8228699010303573,0,0.5735172554903635,1.6740307055757593,1.7991740382464647,-0.8037918448647801,0.878406022285187,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8151648015854519,0,0.5735172554903635,-1.26127663855133,-0.4478463515115659,-0.7977933982613116,-0.35111639444940806,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8113122518629992,0,0.5735172554903635,0.3824954741598399,-0.4478463515115659,-0.7917949516578431,-0.2103162467265754,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.8074597021405465,0,-1.7406048173623616,-0.004965095264935964,1.7991740382464647,-0.7857965050543745,-0.037453327336379946,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8036071524180938,1,-1.7406048173623616,-0.004965095264935964,1.7991740382464647,-0.779798058450906,0.04550373998110647,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.799754602695641,0,0.5735172554903635,-0.08715370090049439,-0.4478463515115659,-0.7737996118474375,-0.35111639444940806,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.7959020529731884,0,0.5735172554903635,-0.9090397572560794,-0.4478463515115659,-0.767801165243969,-0.6188349851900055,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.7920495032507356,0,0.5735172554903635,0.030258592864589193,-0.4478463515115659,-0.7618027186405005,-0.6109025825013952,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7843444038058303,0,-1.7406048173623616,-0.5568028759608287,-0.4478463515115659,-0.7558042720370319,-0.5672743677140385,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7727867546384721,0,0.5735172554903635,2.848153643226595,1.7991740382464647,-0.7498058254335634,0.878406022285187,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7689342049160195,0,0.5735172554903635,-0.004965095264935964,-0.4478463515115659,-0.743807378830095,-0.6089194818292425,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7573765557486614,0,0.5735172554903635,0.030258592864589193,1.7991740382464647,-0.7378089322266265,0.09309815611276832,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7304087076914924,0,0.5735172554903635,-0.004965095264935964,-0.4478463515115659,-0.731810485623158,-0.5692574683861911,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7188510585241343,0,0.5735172554903635,1.204381530515425,-0.4478463515115659,-0.7258120390196895,-1.1840186767534886,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7149985088016816,0,-1.7406048173623616,-0.004965095264935964,-0.4478463515115659,-0.7198135924162209,-0.5692574683861911,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7111459590792288,0,0.5735172554903635,0.7347323554550906,-0.4478463515115659,-0.7138151458127524,-0.35111639444940806,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7034408596343235,1,0.5735172554903635,-0.5568028759608287,1.7991740382464647,-0.7078166992092839,-0.5672743677140385,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6918832104669653,0,0.5735172554903635,-0.004965095264935964,-0.4478463515115659,-0.7018182526058154,1.2750261567157015,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6880306607445127,1,0.5735172554903635,-0.5568028759608287,-0.4478463515115659,-0.6958198060023469,-1.1840186767534886,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6764730115771546,1,-1.7406048173623616,-0.004965095264935964,-0.4478463515115659,-0.6898213593988785,-0.5692574683861911,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6687679121322492,0,-1.7406048173623616,1.791442999340843,-0.4478463515115659,-0.6838229127954099,-0.5692574683861911,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6649153624097964,0,0.5735172554903635,-0.004965095264935964,-0.4478463515115659,-0.6778244661919414,-1.1840186767534886,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6495051635199857,0,0.5735172554903635,-0.20456599466557795,-0.4478463515115659,-0.6718260195884729,-0.5609919047846592,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6456526137975329,0,0.5735172554903635,-1.6135135198465809,-0.4478463515115659,-0.6658275729850044,-0.43044042133551097,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6418000640750802,1,0.5735172554903635,-1.26127663855133,-0.4478463515115659,-0.6598291263815359,-0.5454602603203602,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6379475143526275,0,0.5735172554903635,-0.004965095264935964,-0.4478463515115659,-0.6538306797780673,0.878406022285187,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6340949646301748,0,0.5735172554903635,0.3824954741598399,-0.4478463515115659,-0.6478322331745988,-0.4968742938526222,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6302424149077221,1,0.5735172554903635,0.030258592864589193,-0.4478463515115659,-0.6418337865711303,-0.43044042133551097,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6263898651852694,0,0.5735172554903635,-0.9090397572560794,-0.4478463515115659,-0.6358353399676618,-0.5576920252661972,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6225373154628167,1,0.5735172554903635,1.4392061180455922,-0.4478463515115659,-0.6298368933641934,-0.1528063272341508,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.618684765740364,1,-1.7406048173623616,-0.9090397572560794,-0.4478463515115659,-0.6238384467607249,-0.5692574683861911,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6071271165730059,0,0.5735172554903635,0.7347323554550906,-0.4478463515115659,-0.6178400001572563,-0.16272183059491369,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.6032745668505531,0,-1.7406048173623616,-0.6742151697259123,-0.4478463515115659,-0.6118415535537878,-0.48200103881147793,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5994220171281005,0,0.5735172554903635,-0.6742151697259123,-0.4478463515115659,-0.6058431069503193,-0.5576920252661972,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5955694674056478,0,0.5735172554903635,-0.004965095264935964,-0.4478463515115659,-0.5998446603468508,1.014906807750793,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.591716917683195,0,0.5735172554903635,-0.732921316608454,-0.4478463515115659,-0.5938462137433823,-0.6105694215884735,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5840118182382896,1,0.5735172554903635,-0.004965095264935964,-0.4478463515115659,-0.5878477671399137,1.23536414327265,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5763067187933842,1,-1.7406048173623616,-0.004965095264935964,-0.4478463515115659,-0.5818493205364452,-0.5692574683861911,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5724541690709315,1,0.5735172554903635,-0.004965095264935964,4.046194428004495,-0.5758508739329767,0.660264948348404,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5686016193484789,0,0.5735172554903635,-1.26127663855133,-0.4478463515115659,-0.5698524273295082,-1.1840186767534886,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5647490696260261,1,-1.7406048173623616,-0.004965095264935964,-0.4478463515115659,-0.5638539807260398,-0.20436694471011774,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5608965199035735,0,0.5735172554903635,-0.004965095264935964,-0.4478463515115659,-0.5578555341225713,-0.5454602603203602,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5454863210137626,0,0.5735172554903635,0.030258592864589193,1.7991740382464647,-0.5518570875191027,0.7197579685129812,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5416337712913099,1,-1.7406048173623616,0.030258592864589193,-0.4478463515115659,-0.5458586409156342,3.331834714650841,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5262235724014991,0,0.5735172554903635,-0.20456599466557795,-0.4478463515115659,-0.5398601943121657,-0.5576920252661972,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5185184729565937,1,-1.7406048173623616,-0.4393905821957451,-0.4478463515115659,-0.5338617477086972,-0.5609919047846592,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.514665923234141,1,-1.7406048173623616,-0.6742151697259123,1.7991740382464647,-0.5278633011052287,0.878406022285187,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5108133735116883,0,0.5735172554903635,2.848153643226595,-0.4478463515115659,-0.5218648545017602,-0.0734823003480479,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.49925572434433013,0,0.5735172554903635,-0.9090397572560794,-0.4478463515115659,-0.5158664078982916,-0.6089194818292425,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.49540317462187744,0,0.5735172554903635,-0.32197828843066156,-0.4478463515115659,-0.5098679612948231,-0.5576920252661972,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.49155062489942475,1,-1.7406048173623616,0.030258592864589193,-0.4478463515115659,-0.5038695146913547,-0.20436694471011774,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.47228787628716123,1,-1.7406048173623616,0.7347323554550906,-0.4478463515115659,-0.49787106808788617,-0.1528063272341508,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4607302271198031,1,-1.7406048173623616,-0.004965095264935964,4.046194428004495,-0.4918726214844176,0.660264948348404,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4568776773973504,0,0.5735172554903635,1.8501491462233846,-0.4478463515115659,-0.48587417488094914,1.0767160895004444,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.44917257795244503,0,0.5735172554903635,-1.6135135198465809,4.046194428004495,-0.47987572827748065,0.24381380719636375,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4414674785075396,0,0.5735172554903635,-0.004965095264935964,-0.4478463515115659,-0.4738772816740121,-0.5576920252661972,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.42990982934018146,1,0.5735172554903635,1.791442999340843,-0.4478463515115659,-0.4678788350705436,-0.5454602603203602,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.42605727961772877,0,0.5735172554903635,1.791442999340843,-0.4478463515115659,-0.4618803884670751,1.6319842777031646,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4144996304503707,0,0.5735172554903635,-0.20456599466557795,-0.4478463515115659,-0.4558819418636066,-0.1528063272341508,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.41064708072791795,0,0.5735172554903635,-0.5568028759608287,-0.4478463515115659,-0.4498834952601381,-0.1528063272341508,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.40679453100546525,0,0.5735172554903635,0.7347323554550906,-0.4478463515115659,-0.44388504865666956,-0.1528063272341508,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.40294198128301256,1,-1.7406048173623616,-0.6742151697259123,-0.4478463515115659,-0.43788660205320107,-0.1528063272341508,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.39908943156055987,1,-1.7406048173623616,1.204381530515425,-0.4478463515115659,-0.4318881554497326,-0.1528063272341508,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3952368818381071,1,-1.7406048173623616,-0.004965095264935964,1.7991740382464647,-0.42588970884626404,0.09309815611276832,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.38753178239320174,0,0.5735172554903635,1.4392061180455922,-0.4478463515115659,-0.41989126224279555,-0.4968742938526222,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.38367923267074905,0,0.5735172554903635,-0.7916274634909959,-0.4478463515115659,-0.41389281563932706,-0.4522545287291893,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.37982668294829636,0,0.5735172554903635,-0.004965095264935964,-0.4478463515115659,-0.4078943690358585,1.5923222642601131,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3721215835033909,0,0.5735172554903635,-0.5568028759608287,1.7991740382464647,-0.40189592243239003,0.2279490018191432,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3682690337809382,0,0.5735172554903635,-0.004965095264935964,-0.4478463515115659,-0.39589747582892154,-0.6109025825013952,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.36441648405848553,0,0.5735172554903635,-0.20456599466557795,-0.4478463515115659,-0.389899029225453,-0.43044042133551097,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3567113846135801,0,-1.7406048173623616,0.9695569429852579,-0.4478463515115659,-0.3839005826219845,-0.1528063272341508,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3528588348911274,1,-1.7406048173623616,-0.004965095264935964,-0.4478463515115659,-0.37790213601851597,-0.5590088041125066,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3490062851686747,1,-1.7406048173623616,-0.004965095264935964,-0.4478463515115659,-0.3719036894150475,-0.5590088041125066,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3413011857237693,0,0.5735172554903635,-0.08715370090049439,1.7991740382464647,-0.365905242811579,1.014906807750793,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
